Track Name;Album Name;Artist Name(s);Release Date;Duration (ms);Popularity;Explicit;Added By;Added At;Genres;Record Label;Danceability;Energy;Loudness;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;genres_clean;text_combined
sejauh dua benua;Sejauh Dua Benua;kahitna;18/04/2024;225633.0;41.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:05Z;indonesian pop indonesian jazz;PT Musica Studios;0.766;0.65;-8.431;0.0391;0.375;2.59e-06;0.15;0.708;117.977;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
suami terbaik;Be My Valentine;kahitna;02/07/2022;234150.0;28.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:09Z;indonesian pop indonesian jazz;Musica Studio's;0.295;0.375;-8.611;0.0296;0.707;0.0;0.0913;0.237;146.743;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
sampai nanti;Be My Valentine;kahitna;02/07/2022;239537.0;27.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:09Z;indonesian pop indonesian jazz;Musica Studio's;0.344;0.64;-7.817;0.044;0.515;0.00433;0.0876;0.367;69.85;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
menikahimu;Be My Valentine;kahitna;02/07/2022;238329.0;26.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:09Z;indonesian pop indonesian jazz;Musica Studio's;0.548;0.744;-4.156;0.0325;0.397;0.0;0.188;0.464;150.775;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
will marry;Be My Valentine;kahitna;02/07/2022;249289.0;25.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:09Z;indonesian pop indonesian jazz;Musica Studio's;0.583;0.657;-4.677;0.0355;0.517;0.0;0.14;0.528;103.005;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
birunya asmaraku;Be My Valentine;kahitna;02/07/2022;186967.0;23.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:09Z;indonesian pop indonesian jazz;Musica Studio's;0.701;0.816;-6.012;0.033;0.279;8.18e-05;0.763;0.782;130.203;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
lajeungan;The Best of Kahitna (Vol. 4);kahitna;17/02/2022;237400.0;7.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:14Z;indonesian pop indonesian jazz;Musica Studio's;0.756;0.836;-4.524;0.0968;0.29;0.0;0.169;0.572;112.065;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
masihkah ada diriku;The Best of Kahitna (Vol. 4);kahitna;17/02/2022;222540.0;8.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:14Z;indonesian pop indonesian jazz;Musica Studio's;0.638;0.645;-8.67;0.0293;0.117;0.00156;0.0805;0.531;152.409;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
kerinduan;The Best of Kahitna (Vol. 4);kahitna;17/02/2022;238422.0;6.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:14Z;indonesian pop indonesian jazz;Musica Studio's;0.594;0.763;-8.617;0.0362;0.00712;0.609;0.132;0.583;82.009;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
dansa yok dansa;The Best of Kahitna (Vol. 4);kahitna;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; kahitna
amo;The Best of Kahitna (Vol. 2);kahitna;28/04/2021;249568.0;6.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:18Z;indonesian pop indonesian jazz;Musica Studio's;0.484;0.375;-11.007;0.0282;0.466;0.0016;0.0923;0.154;139.306;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
aku punya hati;The Best of Kahitna (Vol. 3);kahitna;03/03/2021;237865.0;23.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:21Z;indonesian pop indonesian jazz;Musica Studio's;0.351;0.524;-6.653;0.0332;0.707;0.0;0.123;0.21;140.009;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
seribu bulan sejuta malam;The Best of Kahitna (Vol. 3);kahitna;03/03/2021;233499.0;7.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:21Z;indonesian pop indonesian jazz;Musica Studio's;0.291;0.27;-13.062;0.03;0.444;0.000158;0.29;0.209;69.874;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
pastikan;The Best of Kahitna (Vol. 3);kahitna;03/03/2021;239258.0;6.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:21Z;indonesian pop indonesian jazz;Musica Studio's;0.594;0.567;-7.784;0.0557;0.816;0.0;0.114;0.426;99.883;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
bila saya;The Best of Kahitna (Vol. 3);kahitna;03/03/2021;244552.0;6.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:21Z;indonesian pop indonesian jazz;Musica Studio's;0.645;0.688;-6.739;0.0364;0.457;0.0002;0.358;0.775;143.964;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
casablanca;The Best of Kahitna (Vol. 3);kahitna;03/03/2021;287370.0;6.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:21Z;indonesian pop indonesian jazz;Musica Studio's;0.684;0.794;-10.176;0.0704;0.373;0.0587;0.198;0.715;125.208;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
dirantau;The Best of Kahitna (Vol. 1);kahitna;03/03/2021;223097.0;6.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:25Z;indonesian pop indonesian jazz;Musica Studio's;0.75;0.59;-7.127;0.0328;0.115;0.0051;0.135;0.747;118.621;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
owae yang pernah terjadi;The Best of Kahitna (Vol. 1);kahitna;03/03/2021;231735.0;6.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:25Z;indonesian pop indonesian jazz;Musica Studio's;0.564;0.467;-7.804;0.0249;0.684;2.92e-06;0.0856;0.502;95.683;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
cinta indonesia;Cinta Indonesia;kahitna;10/01/2019;163909.0;30.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:32Z;indonesian pop indonesian jazz;PT Musica Studios;0.724;0.619;-7.755;0.0407;0.722;0.0;0.245;0.918;93.991;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
kekasih dalam hati;Rahasia Cinta;kahitna;07/02/2016;258763.0;40.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:39Z;indonesian pop indonesian jazz;Musica Studio's;0.364;0.431;-5.745;0.0291;0.74;0.0;0.15;0.229;142.564;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
disekitar senayan;Rahasia Cinta;kahitna;07/02/2016;269072.0;37.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:39Z;indonesian pop indonesian jazz;Musica Studio's;0.645;0.722;-5.684;0.034;0.301;0.0;0.133;0.52;95.084;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
kulakukan dengan cinta;Rahasia Cinta;kahitna;07/02/2016;259599.0;40.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:39Z;indonesian pop indonesian jazz;Musica Studio's;0.446;0.564;-5.231;0.0279;0.518;0.0;0.188;0.389;140.053;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
semoga nantinya;Rahasia Cinta;kahitna;07/02/2016;216967.0;23.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:39Z;indonesian pop indonesian jazz;Musica Studio's;0.528;0.704;-4.051;0.0502;0.108;0.0;0.271;0.813;121.262;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
maaf susah dengar kata maaf;Rahasia Cinta;kahitna;07/02/2016;261642.0;37.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:39Z;indonesian pop indonesian jazz;Musica Studio's;0.457;0.529;-4.591;0.0271;0.553;0.0;0.136;0.408;143.771;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
sederhana saja;Rahasia Cinta;kahitna;07/02/2016;226255.0;23.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:39Z;indonesian pop indonesian jazz;Musica Studio's;0.492;0.725;-5.06;0.0345;0.665;0.0;0.22;0.582;180.296;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
selalu cinta;Rahasia Cinta;kahitna;07/02/2016;232106.0;31.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:39Z;indonesian pop indonesian jazz;Musica Studio's;0.505;0.732;-5.858;0.0289;0.337;0.0;0.124;0.702;91.999;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
bidadari tak bersayap;Rahasia Cinta;kahitna;07/02/2016;233128.0;38.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:39Z;indonesian pop indonesian jazz;Musica Studio's;0.308;0.323;-6.017;0.0291;0.409;0.0;0.116;0.151;173.854;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
jadi saja;Cinta Sudah Lewat;kahitna;01/12/2003;228019.0;40.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:56Z;indonesian pop indonesian jazz;Musica Studio's;0.414;0.416;-4.895;0.031;0.938;0.0311;0.16;0.235;126.701;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
bumi indonesia;Cinta Sudah Lewat;kahitna;01/12/2003;197741.0;22.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:56Z;indonesian pop indonesian jazz;Musica Studio's;0.532;0.633;-3.583;0.0317;0.828;3.6e-05;0.118;0.337;110.102;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
belum ada janji;Cinta Sudah Lewat;kahitna;01/12/2003;213252.0;34.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:56Z;indonesian pop indonesian jazz;Musica Studio's;0.442;0.313;-6.813;0.0313;0.886;2.38e-05;0.103;0.183;116.103;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
pasadena instrumental;Cinta Sudah Lewat;kahitna;01/12/2003;208515.0;21.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:56Z;indonesian pop indonesian jazz;Musica Studio's;0.639;0.881;-4.551;0.0354;0.271;0.869;0.0598;0.748;120.049;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
takkan satu;Cinta Sudah Lewat;kahitna;01/12/2003;209629.0;21.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:56Z;indonesian pop indonesian jazz;Musica Studio's;0.552;0.819;-5.242;0.115;0.489;3.61e-06;0.0631;0.601;119.764;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
dunia lain untukmu;Cinta Sudah Lewat;kahitna;01/12/2003;242602.0;20.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:35:56Z;indonesian pop indonesian jazz;Musica Studio's;0.728;0.68;-4.183;0.0309;0.161;0.0;0.104;0.785;135.623;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
;Permaisuriku;kahitna;01/12/1999;243438.0;35.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:36:01Z;indonesian pop indonesian jazz;Musica Studio's;0.605;0.643;-8.242;0.0954;0.564;0.0013;0.0932;0.709;171.511;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
adakah dia;Permaisuriku;kahitna;01/12/1999;277524.0;19.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:36:01Z;indonesian pop indonesian jazz;Musica Studio's;0.679;0.77;-6.521;0.0326;0.455;1.11e-06;0.0916;0.736;145.676;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
seindah melati;Permaisuriku;kahitna;01/12/1999;237679.0;16.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:36:01Z;indonesian pop indonesian jazz;Musica Studio's;0.625;0.633;-7.597;0.0273;0.17;7.94e-05;0.141;0.624;115.515;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
lmc instrumental;Permaisuriku;kahitna;01/12/1999;231920.0;14.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:36:01Z;indonesian pop indonesian jazz;Musica Studio's;0.703;0.596;-6.051;0.034;0.175;0.0468;0.0828;0.707;112.103;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
apakah ini;Permaisuriku;kahitna;01/12/1999;279382.0;16.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:36:01Z;indonesian pop indonesian jazz;Musica Studio's;0.589;0.711;-7.604;0.0347;0.372;0.00536;0.236;0.663;128.65;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
pinokio instrumental;Sampai Nanti;kahitna;01/04/1998;214552.0;13.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:36:09Z;indonesian pop indonesian jazz;Musica Studio's;0.577;0.718;-10.457;0.034;0.0607;0.839;0.048;0.872;150.569;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
pasti;Sampai Nanti;kahitna;01/04/1998;307896.0;12.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:36:09Z;indonesian pop indonesian jazz;Musica Studio's;0.761;0.685;-10.554;0.0695;0.139;0.00265;0.0754;0.929;97.181;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
bukan sabtu;Sampai Nanti;kahitna;01/04/1998;216874.0;19.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:36:09Z;indonesian pop indonesian jazz;Musica Studio's;0.641;0.715;-11.181;0.0423;0.221;0.000181;0.291;0.963;109.419;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
batal suka;Kahitna II;kahitna;01/12/1996;275481.0;18.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:36:13Z;indonesian pop indonesian jazz;Musica Studio's;0.703;0.713;-5.998;0.0325;0.151;7.64e-05;0.0577;0.372;90.858;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
asa lalu;Kahitna II;kahitna;01/12/1996;353314.0;16.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:36:13Z;indonesian pop indonesian jazz;Musica Studio's;0.654;0.922;-4.89;0.0773;0.128;4.39e-06;0.234;0.641;100.147;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
fly over;Kahitna II;kahitna;01/12/1996;260435.0;16.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:36:13Z;indonesian pop indonesian jazz;Musica Studio's;0.383;0.823;-4.401;0.0532;0.201;1.61e-05;0.0698;0.593;115.699;indonesian pop indonesian jazz;indonesian pop indonesian jazz kahitna
bersamamu;My First Love;vierra;01/06/2011;252261.0;70.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:45Z;indonesian pop;Musica Studio's;0.442;0.242;-9.474;0.0312;0.958;0.0;0.098;0.381;140.546;indonesian pop;indonesian pop vierra
;My First Love;vierra;01/06/2011;250868.0;44.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:45Z;indonesian pop;Musica Studio's;0.516;0.751;-5.09;0.0383;0.143;1.45e-06;0.201;0.67;139.914;indonesian pop;indonesian pop vierra
terbang;My First Love;vierra;01/06/2011;228205.0;47.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:45Z;indonesian pop;Musica Studio's;0.483;0.739;-4.248;0.0313;0.0776;0.0;0.206;0.658;82.858;indonesian pop;indonesian pop vierra
nessa;My First Love;vierra;01/06/2011;147586.0;42.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:45Z;indonesian pop;Musica Studio's;0.306;0.344;-7.252;0.0313;0.879;4.68e-05;0.0927;0.395;114.331;indonesian pop;indonesian pop vierra
rasa ini;My First Love;vierra;01/06/2011;240187.0;75.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:45Z;indonesian pop;Musica Studio's;0.58;0.49;-6.267;0.0286;0.852;2.85e-05;0.403;0.194;124.986;indonesian pop;indonesian pop vierra
jadi yang kuinginkan;My First Love;vierra;01/06/2011;187988.0;65.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:45Z;indonesian pop;Musica Studio's;0.525;0.869;-5.085;0.0365;0.189;0.000337;0.0912;0.799;141.836;indonesian pop;indonesian pop vierra
tears;My First Love;vierra;01/06/2011;172570.0;45.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:45Z;indonesian pop;Musica Studio's;0.491;0.81;-5.714;0.0351;0.176;1.03e-05;0.142;0.458;139.814;indonesian pop;indonesian pop vierra
manusia;My First Love;vierra;01/06/2011;177028.0;44.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:45Z;indonesian pop;Musica Studio's;0.604;0.82;-6.885;0.0358;0.363;5.6e-05;0.113;0.555;98.057;indonesian pop;indonesian pop vierra
terlalu lama;Love, Love & Love;vierra;01/02/2011;247896.0;76.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:47Z;indonesian pop;Musica Studio's;0.532;0.57;-6.677;0.028;0.336;0.0107;0.114;0.392;150.062;indonesian pop;indonesian pop vierra
kesepian;Love, Love & Love;vierra;01/02/2011;249939.0;74.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:47Z;indonesian pop;Musica Studio's;0.601;0.386;-9.046;0.0252;0.717;0.00487;0.109;0.273;147.928;indonesian pop;indonesian pop vierra
pertemuan singkat;Love, Love & Love;vierra;01/02/2011;204428.0;48.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:47Z;indonesian pop;Musica Studio's;0.373;0.231;-11.167;0.0314;0.924;0.000161;0.131;0.159;143.274;indonesian pop;indonesian pop vierra
pertanda cinta;Love, Love & Love;vierra;01/02/2011;173499.0;43.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:47Z;indonesian pop;Musica Studio's;0.709;0.551;-8.013;0.036;0.47;0.00152;0.325;0.797;116.008;indonesian pop;indonesian pop vierra
semua tentangmu;Love, Love & Love;vierra;01/02/2011;227462.0;55.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:47Z;indonesian pop;Musica Studio's;0.534;0.47;-9.546;0.0254;0.914;0.000141;0.267;0.423;154.942;indonesian pop;indonesian pop vierra
hidup matiku;Love, Love & Love;vierra;01/02/2011;166347.0;43.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:47Z;indonesian pop;Musica Studio's;0.602;0.392;-10.024;0.0257;0.801;0.0146;0.159;0.368;149.993;indonesian pop;indonesian pop vierra
don cry;Love, Love & Love;vierra;01/02/2011;188081.0;41.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:47Z;indonesian pop;Musica Studio's;0.442;0.68;-8.517;0.0485;0.203;0.000655;0.27;0.585;175.013;indonesian pop;indonesian pop vierra
disisimu;Love, Love & Love;vierra;01/02/2011;165511.0;38.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:47Z;indonesian pop;Musica Studio's;0.585;0.693;-8.537;0.0247;0.688;0.22;0.21;0.845;81.007;indonesian pop;indonesian pop vierra
deg degan;Love, Love & Love;vierra;01/02/2011;190775.0;43.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:47Z;indonesian pop;Musica Studio's;0.64;0.48;-8.873;0.0393;0.167;0.000594;0.265;0.863;165.059;indonesian pop;indonesian pop vierra
kepergianmu;Love, Love & Love;vierra;01/02/2011;166626.0;48.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:39:47Z;indonesian pop;Musica Studio's;0.619;0.48;-9.213;0.0316;0.838;0.0;0.0903;0.395;119.923;indonesian pop;indonesian pop vierra
selamat selamat tinggal;Selamat (Selamat Tinggal);virgoun feat audy;20/06/2019;313670.0;78.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:46:14Z;;dr.m;0.361;0.581;-8.502;0.0302;0.523;5.42e-06;0.118;0.372;79.59;; virgoun feat audy
surat cinta untuk starla;Surat Cinta Untuk Starla;virgoun;16/02/2016;308036.0;75.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:46:16Z;indonesian pop malay malaysian pop;dr.m;0.671;0.417;-8.709;0.208;0.665;0.0;0.349;0.492;143.929;indonesian pop malay malaysian pop;indonesian pop malay malaysian pop virgoun
bukti;Bukti;virgoun;21/04/2017;284973.0;68.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:46:18Z;indonesian pop malay malaysian pop;dr.m;0.461;0.437;-7.88;0.0424;0.635;2.01e-06;0.125;0.334;139.906;indonesian pop malay malaysian pop;indonesian pop malay malaysian pop virgoun
orang yang sama;Dua Warna Cinta;virgoun;31/03/2022;268534.0;40.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:46:21Z;indonesian pop malay malaysian pop;dr.m;0.451;0.41;-7.971;0.0312;0.519;6.68e-06;0.0794;0.431;139.896;indonesian pop malay malaysian pop;indonesian pop malay malaysian pop virgoun
mesin waktu;Dua Warna Cinta;budi doremi;31/03/2022;262734.0;64.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:46:21Z;indonesian pop;dr.m;0.448;0.309;-9.328;0.0283;0.845;0.0;0.13;0.385;139.977;indonesian pop;indonesian pop budi doremi
bintang jatuh;Dua Warna Cinta;budi doremi;31/03/2022;264010.0;44.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:46:21Z;indonesian pop;dr.m;0.479;0.379;-9.841;0.0319;0.862;0.0;0.125;0.344;149.703;indonesian pop;indonesian pop budi doremi
move;Dua Warna Cinta;virgoun;31/03/2022;249162.0;37.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:46:21Z;indonesian pop malay malaysian pop;dr.m;0.651;0.36;-9.286;0.03;0.756;0.0;0.255;0.468;97.919;indonesian pop malay malaysian pop;indonesian pop malay malaysian pop virgoun
ingat dirimu lagi;Dua Warna Cinta;budi doremi;31/03/2022;220009.0;50.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:46:21Z;indonesian pop;dr.m;0.542;0.493;-7.789;0.0234;0.734;1.29e-05;0.093;0.242;82.479;indonesian pop;indonesian pop budi doremi
saat hatiku bertanya;Dua Warna Cinta;virgoun;31/03/2022;217763.0;38.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:46:21Z;indonesian pop malay malaysian pop;dr.m;0.614;0.718;-6.277;0.0333;0.254;0.0;0.137;0.629;87.528;indonesian pop malay malaysian pop;indonesian pop malay malaysian pop virgoun
maaf salah;Dua Warna Cinta;budi doremi;31/03/2022;264678.0;41.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-02-04T09:46:21Z;indonesian pop;dr.m;0.541;0.524;-8.149;0.0341;0.682;0.0;0.16;0.572;82.052;indonesian pop;indonesian pop budi doremi
